AwayScore,CompType,Date,GameDes,GameID,Home,HomeScore,OU,Spread,Visitor,away3PA,away3PM,away3PP,awayAST,awayBLK,awayDREB,awayFGA,awayFGM,awayFGP,awayFTA,awayFTM,awayFTP,awayLARGESTLEAD,awayMin,awayOREB,awayPF,awayPTS,awayPTS2NDCHANCE,awayPTSFB,awayPTSOFFTOV,awayPTSPAINT,awayREB,awaySTL,awayTOV,awayTeam,home3PA,home3PM,home3PP,homeAST,homeBLK,homeDREB,homeFGA,homeFGM,homeFGP,homeFTA,homeFTM,homeFTP,homeLARGESTLEAD,homeMin,homeOREB,homePF,homePTS,homePTS2NDCHANCE,homePTSFB,homePTSOFFTOV,homePTSPAINT,homeREB,homeSTL,homeTOV,homeTeam,season
98.0,Regular Season,2011-12-30,Brooklyn at Atlanta,21100042,Atlanta,105.0,177.0,-11.5,Brooklyn,20.0,9.0,0.45,20.0,2.0,25.0,82.0,38.0,0.463,14.0,13.0,0.929,9.0,240:00,15.0,26.0,98.0,17.0,13.0,8.0,50.0,40.0,7.0,13.0,Brooklyn,15.0,4.0,0.267,22.0,6.0,23.0,77.0,37.0,0.481,38.0,27.0,0.711,5.0,240:00,15.0,15.0,105.0,21.0,10.0,17.0,40.0,38.0,7.0,12.0,Atlanta,2011-12
93.0,Regular Season,2011-12-30,Houston at Memphis,21100043,Memphis,113.0,196.5,-6.5,Houston,29.0,11.0,0.379,19.0,4.0,27.0,79.0,34.0,0.43,18.0,14.0,0.778,5.0,240:00,6.0,29.0,93.0,4.0,14.0,20.0,36.0,33.0,9.0,19.0,Houston,5.0,0.0,0.0,23.0,7.0,35.0,80.0,45.0,0.563,33.0,23.0,0.697,25.0,240:00,7.0,19.0,113.0,15.0,20.0,18.0,56.0,42.0,10.0,16.0,Memphis,2011-12
93.0,Regular Season,2011-12-30,Phoenix at New Orleans,21100044,New Orleans,78.0,182.5,-2.0,Phoenix,23.0,7.0,0.304,22.0,10.0,37.0,78.0,33.0,0.423,22.0,20.0,0.909,18.0,240:00,10.0,22.0,93.0,13.0,17.0,6.0,38.0,47.0,3.0,10.0,Phoenix,14.0,3.0,0.214,14.0,5.0,33.0,90.0,26.0,0.289,28.0,23.0,0.821,6.0,240:00,24.0,24.0,78.0,23.0,6.0,14.0,28.0,57.0,4.0,13.0,New Orleans,2011-12
103.0,Regular Season,2011-12-30,Miami at Minnesota,21100045,Minnesota,101.0,209.5,8.5,Miami,14.0,3.0,0.214,29.0,6.0,33.0,93.0,46.0,0.495,14.0,8.0,0.571,5.0,240:00,9.0,21.0,103.0,15.0,8.0,31.0,34.0,42.0,14.0,15.0,Miami,29.0,11.0,0.379,21.0,4.0,37.0,83.0,39.0,0.47,20.0,12.0,0.6,13.0,240:00,12.0,22.0,101.0,4.0,27.0,25.0,40.0,49.0,11.0,25.0,Minnesota,2011-12
81.0,Regular Season,2011-12-30,Washington at Milwaukee,21100046,Milwaukee,102.0,185.5,-8.5,Washington,18.0,7.0,0.389,19.0,5.0,26.0,85.0,30.0,0.353,19.0,14.0,0.737,26.0,240:00,9.0,22.0,81.0,8.0,20.0,27.0,40.0,35.0,9.0,14.0,Washington,20.0,8.0,0.4,26.0,7.0,40.0,73.0,39.0,0.534,25.0,16.0,0.64,1.0,240:00,10.0,19.0,102.0,18.0,6.0,16.0,32.0,50.0,5.0,20.0,Milwaukee,2011-12
86.0,Regular Season,2011-12-30,Toronto at Dallas,21100047,Dallas,99.0,192.0,-8.5,Toronto,14.0,6.0,0.429,20.0,1.0,33.0,72.0,33.0,0.458,18.0,14.0,0.778,13.0,240:00,5.0,23.0,86.0,7.0,11.0,11.0,26.0,38.0,8.0,17.0,Toronto,25.0,7.0,0.28,21.0,4.0,33.0,72.0,32.0,0.444,38.0,28.0,0.737,7.0,240:00,7.0,13.0,99.0,8.0,8.0,22.0,30.0,40.0,11.0,10.0,Dallas,2011-12
99.0,Regular Season,2011-12-30,Philadelphia at Utah,21100048,Utah,102.0,191.0,5.0,Philadelphia,13.0,4.0,0.308,19.0,3.0,33.0,77.0,37.0,0.481,29.0,21.0,0.724,13.0,240:00,7.0,22.0,99.0,13.0,20.0,10.0,42.0,40.0,7.0,12.0,Philadelphia,16.0,6.0,0.375,17.0,9.0,32.0,79.0,35.0,0.443,33.0,26.0,0.788,8.0,240:00,9.0,23.0,102.0,17.0,16.0,16.0,38.0,41.0,8.0,11.0,Utah,2011-12
114.0,Regular Season,2011-12-30,Chicago at L.A. Clippers,21100049,L.A. Clippers,101.0,191.5,1.5,Chicago,17.0,7.0,0.412,29.0,2.0,30.0,78.0,39.0,0.5,34.0,29.0,0.853,8.0,240:00,15.0,19.0,114.0,15.0,9.0,13.0,46.0,45.0,4.0,12.0,Chicago,15.0,7.0,0.467,26.0,3.0,22.0,80.0,41.0,0.513,20.0,12.0,0.6,15.0,240:00,9.0,22.0,101.0,19.0,10.0,11.0,40.0,31.0,6.0,11.0,L.A. Clippers,2011-12
89.0,Regular Season,2011-12-31,Denver at L.A. Lakers,21100050,L.A. Lakers,92.0,198.0,-5.0,Denver,26.0,7.0,0.269,22.0,5.0,28.0,80.0,34.0,0.425,22.0,14.0,0.636,6.0,240:00,8.0,17.0,89.0,13.0,19.0,14.0,32.0,36.0,11.0,14.0,Denver,24.0,2.0,0.083,24.0,4.0,36.0,86.0,39.0,0.453,15.0,12.0,0.8,7.0,240:00,14.0,20.0,92.0,21.0,8.0,23.0,46.0,50.0,6.0,19.0,L.A. Lakers,2011-12
88.0,Regular Season,2011-12-31,Indiana at Detroit,21100051,Detroit,96.0,181.5,2.5,Indiana,15.0,5.0,0.333,17.0,5.0,30.0,76.0,30.0,0.395,28.0,23.0,0.821,3.0,240:00,6.0,19.0,88.0,12.0,11.0,10.0,40.0,36.0,14.0,11.0,Indiana,15.0,8.0,0.533,25.0,2.0,39.0,82.0,39.0,0.476,13.0,10.0,0.769,19.0,240:00,10.0,23.0,96.0,11.0,16.0,20.0,48.0,49.0,4.0,18.0,Detroit,2011-12
84.0,Regular Season,2011-12-31,Atlanta at Houston,21100052,Houston,95.0,192.5,-1.0,Atlanta,16.0,4.0,0.25,16.0,6.0,34.0,80.0,35.0,0.438,16.0,10.0,0.625,0.0,240:00,6.0,14.0,84.0,7.0,12.0,18.0,50.0,40.0,4.0,12.0,Atlanta,19.0,9.0,0.474,26.0,6.0,34.0,82.0,38.0,0.463,13.0,10.0,0.769,17.0,240:00,11.0,18.0,95.0,14.0,16.0,10.0,40.0,45.0,7.0,12.0,Houston,2011-12
97.0,Regular Season,2011-12-31,Phoenix at Oklahoma City,21100053,Oklahoma City,107.0,201.0,-11.5,Phoenix,26.0,8.0,0.308,19.0,7.0,24.0,88.0,35.0,0.398,23.0,19.0,0.826,0.0,240:00,13.0,16.0,97.0,15.0,5.0,13.0,42.0,37.0,9.0,12.0,Phoenix,22.0,9.0,0.409,25.0,6.0,37.0,77.0,41.0,0.532,18.0,16.0,0.889,24.0,240:00,8.0,27.0,107.0,12.0,21.0,21.0,54.0,45.0,9.0,21.0,Oklahoma City,2011-12
114.0,Regular Season,2011-12-31,New York at Sacramento,21100054,Sacramento,92.0,201.5,1.0,New York,28.0,10.0,0.357,26.0,6.0,26.0,89.0,40.0,0.449,27.0,24.0,0.889,29.0,240:00,17.0,35.0,114.0,28.0,8.0,15.0,46.0,43.0,7.0,12.0,New York,22.0,6.0,0.273,15.0,2.0,29.0,86.0,30.0,0.349,41.0,26.0,0.634,5.0,240:00,22.0,22.0,92.0,22.0,9.0,14.0,42.0,51.0,7.0,12.0,Sacramento,2011-12
89.0,Regular Season,2011-12-31,Utah at San Antonio,21100055,San Antonio,104.0,195.5,-13.5,Utah,16.0,2.0,0.125,11.0,9.0,30.0,89.0,33.0,0.371,25.0,21.0,0.84,27.0,240:00,14.0,25.0,89.0,9.0,16.0,13.0,36.0,44.0,13.0,7.0,Utah,16.0,10.0,0.625,26.0,5.0,41.0,74.0,36.0,0.486,31.0,22.0,0.71,0.0,240:00,5.0,21.0,104.0,17.0,19.0,10.0,48.0,46.0,4.0,19.0,San Antonio,2011-12
107.0,Regular Season,2011-12-31,Philadelphia at Golden State,21100056,Golden State,79.0,191.0,2.0,Philadelphia,20.0,11.0,0.55,29.0,6.0,38.0,79.0,39.0,0.494,31.0,18.0,0.581,28.0,240:00,10.0,17.0,107.0,13.0,19.0,15.0,36.0,48.0,12.0,12.0,Philadelphia,17.0,4.0,0.235,20.0,2.0,32.0,89.0,34.0,0.382,12.0,7.0,0.583,13.0,240:00,16.0,22.0,79.0,15.0,8.0,24.0,42.0,48.0,7.0,14.0,Golden State,2011-12
94.0,Regular Season,2012-01-01,Boston at Washington,21100057,Washington,86.0,187.0,7.0,Boston,12.0,5.0,0.417,26.0,5.0,33.0,74.0,37.0,0.5,23.0,15.0,0.652,2.0,240:00,8.0,20.0,94.0,8.0,19.0,12.0,38.0,41.0,7.0,16.0,Boston,16.0,2.0,0.125,15.0,8.0,29.0,78.0,32.0,0.41,23.0,20.0,0.87,19.0,240:00,10.0,21.0,86.0,11.0,11.0,16.0,38.0,39.0,9.0,14.0,Washington,2011-12
96.0,Regular Season,2012-01-01,Toronto at Orlando,21100058,Orlando,102.0,185.5,-12.0,Toronto,13.0,5.0,0.385,23.0,2.0,28.0,70.0,32.0,0.457,29.0,27.0,0.931,7.0,240:00,5.0,27.0,96.0,15.0,9.0,15.0,36.0,33.0,4.0,11.0,Toronto,27.0,12.0,0.444,20.0,6.0,25.0,75.0,37.0,0.493,24.0,16.0,0.667,16.0,240:00,8.0,22.0,102.0,10.0,10.0,16.0,38.0,33.0,4.0,12.0,Orlando,2011-12
90.0,Regular Season,2012-01-01,Charlotte at Miami,21100059,Miami,129.0,197.0,-14.0,Charlotte,18.0,6.0,0.333,20.0,3.0,29.0,92.0,35.0,0.38,21.0,14.0,0.667,46.0,240:00,11.0,20.0,90.0,8.0,30.0,10.0,58.0,40.0,9.0,16.0,Charlotte,11.0,7.0,0.636,33.0,3.0,42.0,80.0,48.0,0.6,31.0,26.0,0.839,0.0,240:00,5.0,18.0,129.0,11.0,11.0,16.0,38.0,47.0,10.0,15.0,Miami,2011-12
82.0,Regular Season,2012-01-01,Brooklyn at Cleveland,21100060,Cleveland,98.0,186.5,-2.5,Brooklyn,22.0,7.0,0.318,16.0,6.0,24.0,71.0,27.0,0.38,28.0,21.0,0.75,7.0,240:00,8.0,16.0,82.0,8.0,5.0,25.0,26.0,32.0,11.0,21.0,Brooklyn,26.0,16.0,0.615,24.0,10.0,26.0,78.0,38.0,0.487,11.0,6.0,0.545,18.0,240:00,10.0,26.0,98.0,15.0,11.0,15.0,36.0,36.0,11.0,20.0,Cleveland,2011-12
82.0,Regular Season,2012-01-01,Dallas at Minnesota,21100061,Minnesota,99.0,201.5,2.5,Dallas,24.0,7.0,0.292,17.0,9.0,29.0,77.0,29.0,0.377,21.0,17.0,0.81,5.0,240:00,6.0,22.0,82.0,9.0,24.0,23.0,32.0,35.0,11.0,17.0,Dallas,22.0,10.0,0.455,15.0,3.0,37.0,85.0,36.0,0.424,24.0,17.0,0.708,17.0,240:00,17.0,17.0,99.0,19.0,4.0,21.0,32.0,54.0,7.0,16.0,Minnesota,2011-12
64.0,Regular Season,2012-01-01,Memphis at Chicago,21100062,Chicago,104.0,187.5,-6.5,Memphis,9.0,1.0,0.111,13.0,4.0,26.0,84.0,26.0,0.31,14.0,11.0,0.786,2.0,240:00,14.0,18.0,64.0,12.0,13.0,21.0,28.0,40.0,10.0,16.0,Memphis,13.0,5.0,0.385,24.0,12.0,38.0,84.0,39.0,0.464,29.0,21.0,0.724,46.0,240:00,17.0,15.0,104.0,16.0,33.0,15.0,48.0,55.0,10.0,14.0,Chicago,2011-12
90.0,Regular Season,2012-01-01,L.A. Lakers at Denver,21100063,Denver,99.0,199.0,-5.5,L.A. Lakers,23.0,4.0,0.174,19.0,4.0,32.0,88.0,35.0,0.398,24.0,16.0,0.667,11.0,240:00,12.0,28.0,90.0,4.0,26.0,14.0,46.0,44.0,8.0,15.0,L.A. Lakers,18.0,2.0,0.111,21.0,2.0,39.0,71.0,33.0,0.465,37.0,31.0,0.838,5.0,240:00,5.0,18.0,99.0,19.0,5.0,17.0,48.0,44.0,9.0,15.0,Denver,2011-12
80.0,Regular Season,2012-01-01,New Orleans at Sacramento,21100064,Sacramento,96.0,183.5,-4.0,New Orleans,15.0,0.0,0.0,24.0,2.0,38.0,89.0,36.0,0.404,16.0,8.0,0.5,20.0,240:00,22.0,18.0,80.0,6.0,32.0,13.0,46.0,60.0,4.0,19.0,New Orleans,23.0,8.0,0.348,16.0,6.0,29.0,85.0,35.0,0.412,21.0,18.0,0.857,7.0,240:00,12.0,15.0,96.0,15.0,12.0,30.0,54.0,41.0,12.0,10.0,Sacramento,2011-12
88.0,Regular Season,2012-01-01,Portland at L.A. Clippers,21100065,L.A. Clippers,93.0,199.5,-3.0,Portland,15.0,4.0,0.267,20.0,2.0,33.0,78.0,33.0,0.423,22.0,18.0,0.818,17.0,240:00,13.0,24.0,88.0,8.0,15.0,21.0,34.0,46.0,9.0,21.0,Portland,24.0,6.0,0.25,25.0,2.0,30.0,75.0,36.0,0.48,24.0,15.0,0.625,2.0,240:00,8.0,18.0,93.0,11.0,5.0,21.0,24.0,38.0,11.0,21.0,L.A. Clippers,2011-12
91.0,Regular Season,2012-01-02,Golden State at Phoenix,21100066,Phoenix,102.0,193.0,-4.5,Golden State,17.0,7.0,0.412,27.0,3.0,29.0,72.0,36.0,0.5,20.0,12.0,0.6,6.0,240:00,7.0,24.0,91.0,8.0,6.0,18.0,36.0,36.0,6.0,17.0,Golden State,23.0,8.0,0.348,23.0,2.0,33.0,87.0,39.0,0.448,21.0,16.0,0.762,12.0,240:00,16.0,18.0,102.0,12.0,10.0,15.0,38.0,49.0,6.0,11.0,Phoenix,2011-12
92.0,Regular Season,2012-01-02,Washington at Boston,21100067,Boston,100.0,187.5,-11.0,Washington,11.0,3.0,0.273,14.0,10.0,29.0,83.0,35.0,0.422,23.0,19.0,0.826,4.0,240:00,13.0,17.0,92.0,18.0,17.0,13.0,50.0,42.0,10.0,11.0,Washington,20.0,10.0,0.5,28.0,4.0,31.0,83.0,38.0,0.458,21.0,14.0,0.667,9.0,240:00,12.0,23.0,100.0,9.0,11.0,22.0,38.0,43.0,3.0,15.0,Boston,2011-12
108.0,Regular Season,2012-01-02,Indiana at Brooklyn,21100068,Brooklyn,94.0,180.0,6.0,Indiana,21.0,13.0,0.619,26.0,6.0,28.0,78.0,41.0,0.526,18.0,13.0,0.722,19.0,240:00,14.0,23.0,108.0,23.0,15.0,13.0,36.0,42.0,7.0,15.0,Indiana,28.0,7.0,0.25,15.0,10.0,20.0,89.0,33.0,0.371,26.0,21.0,0.808,0.0,240:00,20.0,16.0,94.0,19.0,18.0,12.0,44.0,40.0,9.0,10.0,Brooklyn,2011-12
90.0,Regular Season,2012-01-02,Toronto at New York,21100069,New York,85.0,200.0,-8.5,Toronto,17.0,7.0,0.412,21.0,5.0,40.0,68.0,30.0,0.441,29.0,23.0,0.793,2.0,240:00,4.0,30.0,90.0,10.0,9.0,25.0,28.0,44.0,5.0,18.0,Toronto,35.0,10.0,0.286,14.0,3.0,33.0,78.0,28.0,0.359,25.0,19.0,0.76,18.0,240:00,6.0,24.0,85.0,4.0,8.0,18.0,28.0,39.0,8.0,11.0,New York,2011-12
100.0,Regular Season,2012-01-02,Atlanta at Miami,21100070,Miami,92.0,194.0,-9.5,Atlanta,16.0,9.0,0.563,19.0,5.0,30.0,82.0,39.0,0.476,20.0,13.0,0.65,10.0,240:00,10.0,21.0,100.0,13.0,10.0,19.0,38.0,40.0,10.0,10.0,Atlanta,13.0,5.0,0.385,23.0,3.0,31.0,73.0,34.0,0.466,28.0,19.0,0.679,11.0,240:00,9.0,15.0,92.0,11.0,9.0,13.0,50.0,40.0,5.0,16.0,Miami,2011-12
78.0,Regular Season,2012-01-02,Orlando at Detroit,21100071,Detroit,89.0,184.0,5.0,Orlando,22.0,8.0,0.364,20.0,3.0,21.0,63.0,28.0,0.444,21.0,14.0,0.667,11.0,240:00,7.0,24.0,78.0,6.0,6.0,21.0,34.0,28.0,12.0,17.0,Orlando,8.0,2.0,0.25,19.0,3.0,28.0,62.0,31.0,0.5,33.0,25.0,0.758,8.0,240:00,11.0,19.0,89.0,11.0,5.0,14.0,30.0,39.0,8.0,17.0,Detroit,2011-12
96.0,Regular Season,2012-01-02,San Antonio at Minnesota,21100072,Minnesota,106.0,196.5,5.0,San Antonio,20.0,7.0,0.35,26.0,3.0,21.0,82.0,36.0,0.439,21.0,17.0,0.81,17.0,240:00,9.0,15.0,96.0,6.0,8.0,19.0,36.0,30.0,9.0,9.0,San Antonio,21.0,12.0,0.571,18.0,7.0,31.0,71.0,41.0,0.577,15.0,12.0,0.8,7.0,240:00,7.0,18.0,106.0,7.0,5.0,11.0,28.0,38.0,4.0,19.0,Minnesota,2011-12
87.0,Regular Season,2012-01-02,Oklahoma City at Dallas,21100073,Dallas,100.0,196.5,2.5,Oklahoma City,19.0,5.0,0.263,12.0,5.0,29.0,77.0,31.0,0.403,26.0,20.0,0.769,16.0,240:00,12.0,17.0,87.0,11.0,10.0,17.0,56.0,41.0,6.0,13.0,Oklahoma City,16.0,5.0,0.313,21.0,4.0,30.0,80.0,39.0,0.488,20.0,17.0,0.85,2.0,240:00,11.0,23.0,100.0,9.0,28.0,16.0,42.0,41.0,8.0,12.0,Dallas,2011-12
86.0,Regular Season,2012-01-02,Milwaukee at Denver,21100074,Denver,91.0,197.0,-4.5,Milwaukee,19.0,5.0,0.263,19.0,8.0,29.0,88.0,37.0,0.42,11.0,7.0,0.636,9.0,240:00,9.0,20.0,86.0,6.0,10.0,19.0,42.0,38.0,8.0,14.0,Milwaukee,19.0,4.0,0.211,22.0,6.0,36.0,83.0,33.0,0.398,27.0,21.0,0.778,5.0,240:00,13.0,15.0,91.0,9.0,24.0,21.0,58.0,49.0,7.0,16.0,Denver,2011-12
90.0,Regular Season,2012-01-02,New Orleans at Utah,21100075,Utah,94.0,179.5,-6.5,New Orleans,10.0,3.0,0.3,22.0,4.0,30.0,74.0,37.0,0.5,16.0,13.0,0.813,7.0,240:00,7.0,24.0,90.0,2.0,4.0,22.0,32.0,37.0,5.0,15.0,New Orleans,15.0,5.0,0.333,20.0,6.0,27.0,76.0,37.0,0.487,23.0,15.0,0.652,7.0,240:00,9.0,18.0,94.0,14.0,14.0,17.0,50.0,36.0,6.0,12.0,Utah,2011-12
101.0,Regular Season,2012-01-03,Charlotte at Cleveland,21100076,Cleveland,115.0,189.0,-4.0,Charlotte,14.0,4.0,0.286,20.0,6.0,36.0,90.0,40.0,0.444,19.0,17.0,0.895,9.0,240:00,10.0,22.0,101.0,11.0,15.0,16.0,40.0,46.0,2.0,13.0,Charlotte,21.0,10.0,0.476,25.0,8.0,32.0,90.0,45.0,0.5,26.0,15.0,0.577,21.0,240:00,9.0,19.0,115.0,17.0,19.0,8.0,56.0,41.0,9.0,9.0,Cleveland,2011-12
74.0,Regular Season,2012-01-03,Atlanta at Chicago,21100077,Chicago,76.0,182.5,-10.0,Atlanta,15.0,4.0,0.267,19.0,4.0,34.0,80.0,28.0,0.35,25.0,14.0,0.56,19.0,240:00,10.0,17.0,74.0,13.0,6.0,14.0,28.0,44.0,8.0,12.0,Atlanta,17.0,4.0,0.235,16.0,8.0,36.0,77.0,26.0,0.338,26.0,20.0,0.769,2.0,240:00,11.0,21.0,76.0,8.0,18.0,11.0,32.0,47.0,7.0,14.0,Chicago,2011-12
96.0,Regular Season,2012-01-03,Sacramento at Memphis,21100078,Memphis,113.0,190.5,-6.5,Sacramento,24.0,9.0,0.375,13.0,5.0,27.0,83.0,34.0,0.41,23.0,19.0,0.826,5.0,240:00,14.0,18.0,96.0,12.0,13.0,24.0,46.0,41.0,11.0,19.0,Sacramento,8.0,2.0,0.25,20.0,2.0,34.0,91.0,50.0,0.549,16.0,11.0,0.688,23.0,240:00,15.0,17.0,113.0,20.0,21.0,17.0,72.0,49.0,14.0,15.0,Memphis,2011-12
103.0,Regular Season,2012-01-03,Portland at Oklahoma City,21100079,Oklahoma City,93.0,196.5,-4.5,Portland,15.0,6.0,0.4,20.0,4.0,35.0,76.0,34.0,0.447,36.0,29.0,0.806,12.0,240:00,11.0,16.0,103.0,14.0,10.0,15.0,38.0,46.0,6.0,9.0,Portland,20.0,5.0,0.25,22.0,6.0,30.0,83.0,36.0,0.434,21.0,16.0,0.762,7.0,240:00,10.0,22.0,93.0,14.0,24.0,11.0,42.0,40.0,7.0,10.0,Oklahoma City,2011-12
73.0,Regular Season,2012-01-03,Milwaukee at Utah,21100080,Utah,85.0,186.5,1.0,Milwaukee,21.0,2.0,0.095,16.0,5.0,25.0,95.0,29.0,0.305,16.0,13.0,0.813,15.0,240:00,23.0,19.0,73.0,11.0,20.0,20.0,48.0,48.0,8.0,14.0,Milwaukee,13.0,3.0,0.231,24.0,12.0,40.0,66.0,32.0,0.485,28.0,18.0,0.643,5.0,240:00,10.0,24.0,85.0,24.0,8.0,17.0,36.0,50.0,9.0,24.0,Utah,2011-12
99.0,Regular Season,2012-01-03,Houston at L.A. Lakers,21100081,L.A. Lakers,108.0,191.5,-7.5,Houston,31.0,11.0,0.355,27.0,0.0,28.0,96.0,41.0,0.427,7.0,6.0,0.857,3.0,240:00,10.0,25.0,99.0,12.0,18.0,9.0,36.0,38.0,8.0,8.0,Houston,14.0,5.0,0.357,25.0,4.0,43.0,78.0,41.0,0.526,27.0,21.0,0.778,11.0,240:00,10.0,15.0,108.0,10.0,8.0,21.0,36.0,53.0,2.0,15.0,L.A. Lakers,2011-12
77.0,Regular Season,2012-01-04,Cleveland at Toronto,21100082,Toronto,92.0,191.0,-5.0,Cleveland,23.0,7.0,0.304,16.0,6.0,32.0,81.0,24.0,0.296,26.0,22.0,0.846,20.0,240:00,13.0,17.0,77.0,6.0,4.0,6.0,30.0,45.0,6.0,11.0,Cleveland,27.0,10.0,0.37,23.0,4.0,36.0,77.0,36.0,0.468,13.0,10.0,0.769,3.0,240:00,7.0,18.0,92.0,7.0,4.0,3.0,22.0,43.0,4.0,11.0,Toronto,2011-12
85.0,Regular Season,2012-01-04,Washington at Orlando,21100083,Orlando,103.0,189.0,-13.0,Washington,12.0,2.0,0.167,12.0,8.0,30.0,93.0,34.0,0.366,18.0,15.0,0.833,0.0,240:00,14.0,21.0,85.0,8.0,16.0,6.0,32.0,44.0,7.0,9.0,Washington,19.0,8.0,0.421,27.0,3.0,37.0,85.0,39.0,0.459,25.0,17.0,0.68,28.0,240:00,17.0,13.0,103.0,14.0,17.0,19.0,48.0,54.0,4.0,15.0,Orlando,2011-12
70.0,Regular Season,2012-01-04,Brooklyn at Boston,21100084,Boston,89.0,180.0,-12.5,Brooklyn,20.0,4.0,0.2,15.0,1.0,24.0,74.0,30.0,0.405,10.0,6.0,0.6,24.0,240:00,10.0,23.0,70.0,9.0,14.0,11.0,32.0,34.0,8.0,13.0,Brooklyn,16.0,6.0,0.375,24.0,4.0,33.0,71.0,35.0,0.493,21.0,13.0,0.619,4.0,240:00,12.0,20.0,89.0,8.0,4.0,16.0,38.0,45.0,7.0,13.0,Boston,2011-12
118.0,Regular Season,2012-01-04,Charlotte at New York,21100085,New York,110.0,201.5,-11.5,Charlotte,11.0,7.0,0.636,27.0,0.0,30.0,85.0,47.0,0.553,21.0,17.0,0.81,16.0,240:00,7.0,16.0,118.0,19.0,13.0,14.0,42.0,37.0,9.0,13.0,Charlotte,29.0,11.0,0.379,19.0,5.0,29.0,85.0,42.0,0.494,20.0,15.0,0.75,2.0,240:00,11.0,20.0,110.0,19.0,15.0,14.0,48.0,40.0,8.0,17.0,New York,2011-12
83.0,Regular Season,2012-01-04,Indiana at Miami,21100086,Miami,118.0,197.5,-7.5,Indiana,19.0,5.0,0.263,12.0,3.0,27.0,69.0,24.0,0.348,39.0,30.0,0.769,3.0,240:00,9.0,26.0,83.0,16.0,7.0,28.0,30.0,36.0,7.0,23.0,Indiana,21.0,8.0,0.381,25.0,1.0,35.0,80.0,42.0,0.525,28.0,26.0,0.929,37.0,240:00,7.0,25.0,118.0,17.0,13.0,16.0,56.0,42.0,12.0,13.0,Miami,2011-12
99.0,Regular Season,2012-01-04,Chicago at Detroit,21100087,Detroit,83.0,180.5,6.5,Chicago,12.0,5.0,0.417,31.0,5.0,32.0,76.0,40.0,0.526,21.0,14.0,0.667,20.0,240:00,8.0,12.0,99.0,10.0,25.0,11.0,44.0,40.0,6.0,15.0,Chicago,6.0,1.0,0.167,18.0,1.0,27.0,88.0,36.0,0.409,12.0,10.0,0.833,0.0,240:00,11.0,16.0,83.0,16.0,11.0,19.0,46.0,38.0,9.0,11.0,Detroit,2011-12
101.0,Regular Season,2012-01-04,Philadelphia at New Orleans,21100088,New Orleans,93.0,181.5,5.5,Philadelphia,16.0,4.0,0.25,22.0,7.0,27.0,86.0,41.0,0.477,18.0,15.0,0.833,10.0,240:00,11.0,19.0,101.0,14.0,13.0,10.0,40.0,38.0,8.0,8.0,Philadelphia,10.0,3.0,0.3,21.0,5.0,30.0,79.0,35.0,0.443,25.0,20.0,0.8,14.0,240:00,12.0,18.0,93.0,13.0,11.0,13.0,44.0,42.0,6.0,13.0,New Orleans,2011-12
90.0,Regular Season,2012-01-04,Memphis at Minnesota,21100089,Minnesota,86.0,196.5,-4.5,Memphis,9.0,3.0,0.333,16.0,2.0,32.0,80.0,33.0,0.413,25.0,21.0,0.84,15.0,240:00,14.0,19.0,90.0,14.0,25.0,7.0,48.0,46.0,13.0,10.0,Memphis,21.0,7.0,0.333,15.0,3.0,33.0,82.0,33.0,0.402,24.0,13.0,0.542,5.0,240:00,17.0,20.0,86.0,18.0,9.0,23.0,36.0,50.0,5.0,17.0,Minnesota,2011-12
89.0,Regular Season,2012-01-04,Phoenix at Dallas,21100090,Dallas,98.0,194.5,-7.5,Phoenix,17.0,5.0,0.294,18.0,3.0,31.0,82.0,37.0,0.451,15.0,10.0,0.667,21.0,240:00,11.0,21.0,89.0,14.0,4.0,6.0,40.0,42.0,6.0,15.0,Phoenix,22.0,8.0,0.364,30.0,2.0,34.0,91.0,38.0,0.418,21.0,14.0,0.667,5.0,240:00,19.0,19.0,98.0,13.0,6.0,15.0,38.0,53.0,10.0,13.0,Dallas,2011-12
95.0,Regular Season,2012-01-04,Golden State at San Antonio,21100091,San Antonio,101.0,189.5,-7.5,Golden State,20.0,9.0,0.45,18.0,6.0,32.0,80.0,37.0,0.463,19.0,12.0,0.632,6.0,240:00,5.0,20.0,95.0,6.0,14.0,4.0,36.0,37.0,9.0,10.0,Golden State,17.0,10.0,0.588,23.0,7.0,36.0,78.0,37.0,0.474,24.0,17.0,0.708,10.0,240:00,9.0,14.0,101.0,6.0,15.0,11.0,34.0,45.0,4.0,13.0,San Antonio,2011-12
83.0,Regular Season,2012-01-04,Sacramento at Denver,21100092,Denver,110.0,209.0,-11.5,Sacramento,21.0,2.0,0.095,12.0,7.0,21.0,93.0,30.0,0.323,24.0,21.0,0.875,31.0,240:00,15.0,17.0,83.0,10.0,31.0,22.0,68.0,36.0,16.0,16.0,Sacramento,9.0,3.0,0.333,31.0,11.0,43.0,76.0,46.0,0.605,22.0,15.0,0.682,2.0,240:00,7.0,22.0,110.0,15.0,9.0,24.0,42.0,50.0,14.0,27.0,Denver,2011-12
